"filename", "language", "XML", "Java Properties", "Markdown", "HTML", "CSS", "JavaScript", "JSON", "Java", "Python", "XSL", "Shell Script", "Batch", "Ini", "Log", "comment", "blank", "total"
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\bin\configtest.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 25, 9, 61
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\bin\daemon.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226, 0, 0, 0, 49, 19, 294
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\bin\digest.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 9, 59
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\bin\digest.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 25, 9, 61
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\bin\makebase.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 18, 115
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\bin\makebase.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 38, 19, 116
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\bin\service.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 0, 0, 0, 19, 238
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\bin\setclasspath.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 16, 95
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\bin\setclasspath.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 30, 7, 99
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\bin\shutdown.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 9, 59
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\bin\shutdown.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 25, 9, 61
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\bin\startup.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 9, 59
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\bin\startup.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 25, 9, 61
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\bin\tool-wrapper.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 13, 111
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\bin\tool-wrapper.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 64, 20, 154
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\bin\version.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 9, 59
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\bin\version.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 25, 9, 61
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\conf\catalina.properties", "Java Properties", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 9, 220
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\conf\context.xml", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 3, 32
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\conf\jaspic-providers.xml", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 1, 24
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\conf\jaspic-providers.xsd", "XML", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 53
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\conf\logging.properties", "Java Properties", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 18, 80
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\conf\server.xml", "XML", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 15, 171
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\conf\tomcat-users.xml", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 1, 57
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\conf\tomcat-users.xsd", "XML", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 1, 60
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\conf\web.xml", "XML", 4094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 599, 48, 4741
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\ROOT\WEB-INF\web.xml", "XML", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 3, 31
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\ROOT\asf-logo-wide.svg", "XML", 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 1, 296
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\ROOT\index.jsp", "HTML", 0, 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 220
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\ROOT\tomcat.css", "CSS", 0, 0, 0, 0, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 32, 354
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\ROOT\tomcat.svg", "XML", 932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 967
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\META-INF\context.xml", "XML", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 1, 22
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\WEB-INF\jsp\403.jsp", "HTML", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 45
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\WEB-INF\web.xml", "XML", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 3, 35
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\aio.html", "HTML", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 55
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\annotationapi\index.html", "HTML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 35
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\api\index.html", "HTML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 35
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\appdev\deployment.html", "HTML", 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 202
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\appdev\index.html", "HTML", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 45
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\appdev\installation.html", "HTML", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 71
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\appdev\introduction.html", "HTML", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 58
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\appdev\processes.html", "HTML", 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 259
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\appdev\sample\build.xml", "XML", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 297, 110, 509
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\appdev\sample\index.html", "HTML", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 55
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\appdev\sample\src\mypackage\Hello.java", "Java", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 34, 15, 84
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\appdev\sample\web\WEB-INF\web.xml", "XML", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 41
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\appdev\sample\web\hello.jsp", "HTML", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 38
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\appdev\sample\web\index.html", "HTML", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 40
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\appdev\source.html", "HTML", 0, 0, 0, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 251
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\apr.html", "HTML", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 131
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\architecture\index.html", "HTML", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\architecture\overview.html", "HTML", 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 104
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\architecture\requestProcess.html", "HTML", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 43
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\architecture\startup.html", "HTML", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 42
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\balancer-howto.html", "HTML", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\building.html", "HTML", 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 223
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\cdi.html", "HTML", 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 145
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\cgi-howto.html", "HTML", 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 133
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\changelog.html", "HTML", 0, 0, 0, 13504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13504
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\class-loader-howto.html", "HTML", 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 266
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\cluster-howto.html", "HTML", 0, 0, 0, 601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 651
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\comments.html", "HTML", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 80
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\ajp.html", "HTML", 0, 0, 0, 718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 758
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\automatic-deployment.html", "HTML", 0, 0, 0, 472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 498
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\cluster-channel.html", "HTML", 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 98
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\cluster-deployer.html", "HTML", 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 65
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\cluster-interceptor.html", "HTML", 0, 0, 0, 265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 275
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\cluster-listener.html", "HTML", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\cluster-manager.html", "HTML", 0, 0, 0, 265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 269
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\cluster-membership.html", "HTML", 0, 0, 0, 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 276
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\cluster-receiver.html", "HTML", 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 117
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\cluster-sender.html", "HTML", 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\cluster-valve.html", "HTML", 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 128
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\cluster.html", "HTML", 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 174
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\context.html", "HTML", 0, 0, 0, 1158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 1257
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\cookie-processor.html", "HTML", 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 166
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\credentialhandler.html", "HTML", 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 167
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\engine.html", "HTML", 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 219
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\executor.html", "HTML", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 82
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\filter.html", "HTML", 0, 0, 0, 1483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 1717
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\globalresources.html", "HTML", 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 220
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\host.html", "HTML", 0, 0, 0, 514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 595
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\http.html", "HTML", 0, 0, 0, 1730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 1831
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\http2.html", "HTML", 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 243
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\index.html", "HTML", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 65
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\jar-scan-filter.html", "HTML", 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 141
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\jar-scanner.html", "HTML", 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 99
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\jaspic.html", "HTML", 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 162
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\listeners.html", "HTML", 0, 0, 0, 402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 473
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\loader.html", "HTML", 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 123
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\manager.html", "HTML", 0, 0, 0, 448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 504
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\realm.html", "HTML", 0, 0, 0, 930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 1029
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\resources.html", "HTML", 0, 0, 0, 265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 307
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\server.html", "HTML", 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 105
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\service.html", "HTML", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 75
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\sessionidgenerator.html", "HTML", 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 89
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\systemprops.html", "HTML", 0, 0, 0, 511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 528
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\config\valve.html", "HTML", 0, 0, 0, 1913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 266, 2179
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\connectors.html", "HTML", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 44
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\default-servlet.html", "HTML", 0, 0, 0, 270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 287
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\deployer-howto.html", "HTML", 0, 0, 0, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 309
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\developers.html", "HTML", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 47
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\elapi\index.html", "HTML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 35
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\graal.html", "HTML", 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 185
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\host-manager-howto.html", "HTML", 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 209
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\html-host-manager-howto.html", "HTML", 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 169
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\html-manager-howto.html", "HTML", 0, 0, 0, 416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 495
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\images\asf-logo.svg", "XML", 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 1, 227
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\images\docs-stylesheet.css", "CSS", 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 58, 303
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\images\fonts\fonts.css", "CSS", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 1, 54
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\index.html", "HTML", 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 191
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\introduction.html", "HTML", 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 258
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\jasper-howto.html", "HTML", 0, 0, 0, 336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 403
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\jaspicapi\index.html", "HTML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 35
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\jdbc-pool.html", "HTML", 0, 0, 0, 867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 892
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\jndi-datasource-examples-howto.html", "HTML", 0, 0, 0, 539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 637
"c:\Users\Pc\Documents\1DAW\DAW-private\2PI\version2\apache-tomcat-9.0.73\webapps\docs\jndi-resources-howto.html", "HTML", 0, 0, 0, 940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 1122
